time_ms,iTOW,connected,hasFix,sats,lat_deg,lon_deg,alt_m,speed_kph,velN_mps,velE_mps,velD_mps,gX,gY,gZ,rollRate_dps,pitchRate_dps,yawRate_dps,yaw_deg,pitch_deg,lean_deg,can_valid,can_rpm,can_gear,can_speed,can_neutral,can_clutch,can_brake_switch,can_coolant_temp,can_throttle_demand_pct,can_throttle_actual_raw,can_rear_motion_raw,can_shift_event_raw,can_att_174_raw,can_att_178_raw,can_att_17c_raw
13625,219936840,1,0,0,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0.000,0.0290,0.0380,1.0010,-5.00,0.83,0.49,0.000,-1.659,0.856,1,0,0,0.0,1,0,1,64.0,0.0,109,0,0,-456,-3458
13716,219936920,1,0,0,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0.000,0.0330,-0.0040,1.0020,-5.81,0.79,0.51,0.000,-1.886,0.640,1,0,0,0.0,1,0,1,64.0,0.0,109,0,0,-456,-3458
13778,219937000,1,0,0,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0.000,0.0370,-0.0380,0.9990,-5.03,0.80,0.52,0.000,-2.121,0.379,1,0,0,0.0,1,0,1,64.0,0.0,109,1,0,-456,-3458
13869,219937080,1,0,0,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0.000,0.0440,-0.0420,0.9990,-3.35,0.81,0.49,0.000,-2.522,0.229,1,0,0,0.0,1,0,1,64.0,0.0,109,1,0,-17,-3458
13931,219937160,1,0,0,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0.000,0.0450,-0.0260,0.9990,-2.06,0.81,0.41,0.000,-2.579,0.214,1,0,0,0.0,1,0,1,64.0,0.0,109,1,0,131,23680
14020,219937240,1,0,0,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0.000,0.0370,-0.0030,1.0010,-1.51,0.83,0.41,0.000,-2.117,0.303,1,0,0,0.0,1,0,1,64.0,0.0,109,1,0,249,25215
14083,219937320,1,0,0,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0.000,0.0370,0.0120,1.0000,-1.97,0.83,0.46,0.000,-2.119,0.423,1,0,0,0.0,1,0,1,64.0,0.0,109,1,0,185,-13185
14173,219937400,1,0,0,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0.000,0.0410,0.0130,0.9990,-2.77,0.83,0.46,0.000,-2.350,0.488,1,0,0,0.0,1,0,1,64.0,0.0,109,1,0,-56,-21121
14234,219937480,1,0,0,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0.000,0.0390,0.0030,1.0000,-3.37,0.82,0.49,0.000,-2.233,0.475,1,0,0,0.0,1,0,1,64.0,0.0,109,1,0,-56,-21121
14325,219937560,1,0,0,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0.000,0.0390,-0.0040,1.0000,-3.48,0.83,0.49,0.000,-2.233,0.427,1,0,0,0.0,1,0,1,64.0,0.0,109,1,0,-73,19327
